agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
0.09983376410515432,0.09983376410515432,0.09983376410515432,0.09983376410515432,0.09983376410515432,1.0151857396502784,0.09983376410515432,0.09983376410515432
4.078297253283036,0.029847022033924735,0.029847022033924735,0.029847022033924735,0.029847022033924735,0.029847022033924735,0.029847022033924735,0.029847022033924735
-0.016237376664766073,-0.016237376664766073,-0.016237376664766073,-0.016237376664766073,-0.016237376664766073,-0.016237376664766073,-0.016237376664766073,-0.016237376664766073
1.3310106214171724,0.2203560009583739,0.2203560009583739,0.2203560009583739,0.2203560009583739,1.4088110840470507,0.2203560009583739,0.2203560009583739
-0.008409967937676066,-0.008409967937676066,-0.008409967937676066,-0.008409967937676066,-0.008409967937676066,-0.008409967937676066,-0.008409967937676066,-0.008409967937676066
0.8799635462042397,0.11587069611019961,0.11587069611019961,0.11587069611019961,0.11587069611019961,1.4780238408124664,0.11587069611019961,0.11587069611019961
0.954531457203496,0.4180350526036906,0.4180350526036906,0.4180350526036906,0.4180350526036906,0.4180350526036906,0.4180350526036906,0.4180350526036906
0.2263773129667789,0.2263773129667789,0.2263773129667789,0.2263773129667789,0.2263773129667789,-0.5911511601105248,0.2263773129667789,0.2263773129667789
0.1317696993523469,0.1317696993523469,0.1317696993523469,0.1317696993523469,0.1317696993523469,0.2516193381117928,0.1317696993523469,0.1317696993523469
0.10617898616823418,0.22608021669740586,0.22608021669740586,0.22608021669740586,0.22608021669740586,0.22608021669740586,0.22608021669740586,0.22608021669740586
2.0615703344383745,0.32903580147563793,0.32903580147563793,0.32903580147563793,0.32903580147563793,0.32903580147563793,0.32903580147563793,0.32903580147563793
0.07177450499833041,0.07177450499833041,0.07177450499833041,0.07177450499833041,0.07177450499833041,0.07177450499833041,0.07177450499833041,0.07177450499833041
1.5435077739087446,0.350810083527827,0.350810083527827,0.350810083527827,0.350810083527827,0.350810083527827,0.350810083527827,0.350810083527827
1.7153435495799447,0.0008986269615177202,0.0008986269615177202,0.0008986269615177202,0.0008986269615177202,0.0008986269615177202,0.0008986269615177202,0.0008986269615177202
0.23283577513596773,0.23283577513596773,0.23283577513596773,0.23283577513596773,0.23283577513596773,0.23283577513596773,0.23283577513596773,0.23283577513596773
0.30244968287350804,0.30244968287350804,0.30244968287350804,0.30244968287350804,0.8828602868943147,0.30244968287350804,0.30244968287350804,0.30244968287350804
0.04039354644961707,0.04039354644961707,0.04039354644961707,0.04039354644961707,0.3298004337530425,0.3298004337530425,0.04039354644961707,0.04039354644961707
0.04722262626734541,0.2036243480131205,0.2036243480131205,0.2036243480131205,0.2036243480131205,0.2036243480131205,0.2036243480131205,0.2036243480131205
0.33135098690476816,1.1017422492599456,0.33135098690476816,0.33135098690476816,0.33135098690476816,0.33135098690476816,0.33135098690476816,0.33135098690476816
0.1470914369772262,0.6394917586354155,0.6394917586354155,0.1470914369772262,0.1470914369772262,0.6394917586354155,0.1470914369772262,0.1470914369772262
1.9774711229184254,0.242783295821027,0.242783295821027,0.242783295821027,0.242783295821027,0.242783295821027,0.7078647570418305,0.242783295821027
0.1750348845281424,0.1750348845281424,0.1750348845281424,0.1750348845281424,0.1750348845281424,0.1750348845281424,0.7878103360510766,0.1750348845281424
0.18643642355811227,0.18643642355811227,0.18643642355811227,0.18643642355811227,0.18643642355811227,0.18643642355811227,0.18643642355811227,0.18643642355811227
0.2333390547999522,0.2333390547999522,0.2333390547999522,0.2333390547999522,0.2333390547999522,0.2333390547999522,0.2333390547999522,0.2333390547999522
2.4233755798636016,0.40127258129208454,0.40127258129208454,0.40127258129208454,0.40127258129208454,0.40127258129208454,0.177300680382384,0.40127258129208454
0.6412873217689062,0.12390050225014103,0.12390050225014103,0.12390050225014103,0.12390050225014103,0.12390050225014103,0.12390050225014103,0.12390050225014103
1.1304238406717118,0.29536440698279415,1.7961499300688883,0.29536440698279415,0.29536440698279415,0.29536440698279415,0.29536440698279415,0.29536440698279415
-0.26416770055801675,0.24071819453540302,0.24071819453540302,0.24071819453540302,0.24071819453540302,0.24071819453540302,0.24071819453540302,0.24071819453540302
1.0253742988703916,0.2470103910439243,0.2470103910439243,0.2470103910439243,0.2470103910439243,0.2470103910439243,0.2470103910439243,0.2470103910439243
-0.019983075899440723,-0.019983075899440723,0.29252682768968286,-0.019983075899440723,-0.019983075899440723,-0.019983075899440723,-0.019983075899440723,-0.019983075899440723
1.7543056701191535,0.007732086883922041,0.32087832912457304,0.007732086883922041,0.007732086883922041,0.007732086883922041,0.32087832912457304,0.007732086883922041
0.10335960998277081,0.10335960998277081,0.10335960998277081,0.10335960998277081,0.10335960998277081,0.10335960998277081,0.10335960998277081,0.10335960998277081
0.42648380122905405,0.24723634989753085,1.70710209292028,0.24723634989753085,0.24723634989753085,0.24723634989753085,0.24723634989753085,0.24723634989753085
0.3460585248615602,0.3460585248615602,0.3460585248615602,1.2295781368608998,0.3460585248615602,0.3460585248615602,0.3460585248615602,1.0007457585184634
0.05687160340910713,0.009771614364726334,2.55842013258662,0.05687160340910713,0.009771614364726334,0.009771614364726334,0.009771614364726334,0.009771614364726334
0.12315431415415276,0.12315431415415276,0.12315431415415276,0.12315431415415276,0.12315431415415276,0.12315431415415276,0.12315431415415276,0.12315431415415276
1.4209404985577523,0.40037413888926165,0.40037413888926165,0.9184116060550922,0.40037413888926165,0.40037413888926165,0.40037413888926165,0.40037413888926165
0.13772298048280598,0.13772298048280598,1.9608034752713188,0.13772298048280598,0.13772298048280598,0.13772298048280598,0.13772298048280598,0.13772298048280598
0.20082995973942697,0.20082995973942697,0.20082995973942697,1.0463729945432363,0.20082995973942697,2.1499739437323657,0.20082995973942697,0.20082995973942697
0.33558236624487253,0.33558236624487253,0.8025925695265637,0.33558236624487253,0.33558236624487253,-0.21066347080672942,0.33558236624487253,0.33558236624487253
0.2490080647420836,0.24954646728819263,3.0037510683495103,0.7162695055496728,0.24954646728819263,0.2490080647420836,0.24954646728819263,0.24954646728819263
0.0063652914832426355,0.0063652914832426355,0.0063652914832426355,0.0063652914832426355,0.0063652914832426355,0.0063652914832426355,0.0063652914832426355,0.0063652914832426355
1.4442336198828205,0.9079485162016837,0.5564866202984241,2.0753660718496407,0.5564866202984241,0.9079485162016837,0.9079485162016837,0.5564866202984241
0.13472130380748454,0.13472130380748454,0.13472130380748454,0.5133616683768188,0.13472130380748454,0.13472130380748454,0.13472130380748454,0.13472130380748454
0.16002844616625878,0.16002844616625878,3.2730031842311,0.3644040428425203,0.16002844616625878,1.7527495281757055,1.7527495281757055,0.16002844616625878
0.3161368122226387,0.3161368122226387,2.1926944919425413,0.3161368122226387,0.3161368122226387,0.3161368122226387,0.3161368122226387,0.3161368122226387
0.30747496354805437,0.30747496354805437,1.531080587285722,0.30747496354805437,0.30747496354805437,0.30747496354805437,0.30747496354805437,0.30747496354805437
0.27912712982709864,0.27912712982709864,0.27912712982709864,1.475323370605599,0.27912712982709864,0.27912712982709864,0.27912712982709864,0.27912712982709864
0.21596487217531454,0.21596487217531454,0.21596487217531454,0.21596487217531454,0.21596487217531454,-0.2277563453393745,0.21596487217531454,1.9530897981877562
0.3594263974553666,0.3594263974553666,0.3594263974553666,1.7466795662768757,0.3594263974553666,0.3594263974553666,0.3594263974553666,0.3594263974553666
0.23950045866538205,0.23950045866538205,0.23950045866538205,0.8288976198348924,0.23950045866538205,0.23950045866538205,0.23950045866538205,0.8288976198348924
2.0280288292810607,-0.022353802548160905,2.591868055833415,-0.022353802548160905,-0.022353802548160905,-0.6706859491989414,-0.022353802548160905,-0.022353802548160905
0.563831690767123,0.563831690767123,0.32192264593669284,0.563831690767123,0.563831690767123,0.563831690767123,2.289269827717158,0.563831690767123
0.37041286179539185,0.37041286179539185,0.37041286179539185,0.37041286179539185,0.37041286179539185,0.37041286179539185,1.9801911822082092,0.37041286179539185
0.39784372648605043,2.059673177617889,0.39784372648605043,0.39784372648605043,0.39784372648605043,0.39784372648605043,-0.46766021418384063,0.39784372648605043
0.34836399178731636,2.6059241001719755,0.34836399178731636,0.34836399178731636,0.34836399178731636,0.34836399178731636,1.9848988247530763,2.1144178537694533
0.7423628262906882,2.1943224025951027,0.5440295787477994,0.5440295787477994,0.5440295787477994,0.5440295787477994,0.5440295787477994,0.5440295787477994
0.23737370387045412,0.9083149422464463,0.23737370387045412,1.2829429684775902,0.23737370387045412,0.23737370387045412,0.23737370387045412,0.23737370387045412
0.16966697009740925,0.16966697009740925,0.16966697009740925,3.0356301586053647,0.16966697009740925,0.16966697009740925,0.16966697009740925,0.16966697009740925
0.09178993712511997,0.09178993712511997,0.09178993712511997,0.09178993712511997,0.09178993712511997,0.09178993712511997,0.09178993712511997,0.09178993712511997
-0.3704585931867783,0.6077808375044942,0.6077808375044942,1.4288302378434703,0.6077808375044942,-0.28228782950136044,-0.28228782950136044,0.6077808375044942
0.21403093809841595,0.21403093809841595,1.8296237091777476,0.21403093809841595,0.21403093809841595,0.21403093809841595,0.21403093809841595,0.21403093809841595
0.11037505487310792,0.11037505487310792,0.11037505487310792,0.11037505487310792,0.11037505487310792,0.11037505487310792,0.11037505487310792,0.11037505487310792
2.211780568229531,0.5907993145957067,0.5907993145957067,1.1992285218868397,0.5907993145957067,1.2539050632543938,1.2539050632543938,0.5907993145957067
1.7511607764519423,0.015730990462760337,0.015730990462760337,0.015730990462760337,0.015730990462760337,0.015730990462760337,0.015730990462760337,0.015730990462760337
0.3970586304191215,0.3834305905117196,0.3834305905117196,0.3970586304191215,0.3834305905117196,0.3834305905117196,0.3834305905117196,0.3834305905117196
0.8701840280812316,0.7466628778388895,1.5939969605361626,-0.47570191430762687,0.7466628778388895,0.7466628778388895,0.7466628778388895,0.8701840280812316
0.5147252376299818,0.26670032573864383,0.26670032573864383,0.26670032573864383,0.26670032573864383,0.26670032573864383,0.26670032573864383,0.26670032573864383
1.1652920217841796,0.19143364218136916,0.19143364218136916,0.48129587782753497,1.1652920217841796,2.6799442961048943,0.19143364218136916,1.1652920217841796
0.007100734120231637,1.8333689472783454,0.007100734120231637,0.007100734120231637,0.007100734120231637,1.4173370705826407,0.007100734120231637,0.007100734120231637
1.0604982684335482,1.0604982684335482,0.5528450346592797,0.5528450346592797,0.5528450346592797,0.7164272019657413,0.5528450346592797,0.5528450346592797
