agent_0,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7
2.0,1.0,1.88181924012182,1.2767562487553052,1.135659498900448,1.8263982588485805,1.560638486071353,1.1125180651409472
2.0,1.0,1.8818192401218201,1.276756248755305,1.1356594989004478,1.8281118707197368,1.562352097942509,1.1142316770121032
2.0,1.0,1.873270410703825,1.2740732250092521,1.1343443428432152,1.8799845107585431,1.5569003546152733,1.1131242537710624
2.0,1.0,1.873270410703825,1.2740732250092521,1.1343443428432154,1.8766660813590181,1.5569003546152733,1.1131242537710626
2.0,1.0,1.8797975930499633,1.3121312073262446,1.1326661912344635,1.8657152771521937,1.5499438783972714,1.1242025911896594
2.0,1.0,1.8797975930499633,1.3437086219732326,1.1326661912344638,1.8657152771521939,1.5499438783972712,1.1242025911896596
2.0,1.0,1.8797975930499637,1.3845140933610605,1.132666191234464,1.8657152771521939,1.5499438783972717,1.1242025911896596
2.0,1.0,1.8797975930499633,1.3865404333723395,1.1326661912344635,1.8657152771521937,1.5499438783972712,1.1242025911896594
2.0,1.0,1.8702390577633872,1.3753147872331952,1.1288133893310945,1.8696150833572807,1.5499647318594179,1.1205955834412182
2.0,1.0,1.8955307474717586,1.375314787233195,1.1288133893310945,1.8696150833572809,1.5499647318594176,1.120595583441218
2.0,1.0,1.895530747471759,1.375314787233195,1.1288133893310943,1.869615083357281,1.5499647318594179,1.120595583441218
2.0,1.0,1.8913940389763768,1.3551336355464139,1.0999108126421024,1.8372905352064235,1.519116738621193,1.1246577998766951
2.0,1.0,1.8908021779862973,1.3570689781663217,1.1004552883958514,1.836403830793329,1.5219457264961802,1.12533713725524
2.0,1.0,1.8997005949006347,1.3483511242776542,1.101458758144227,1.8573308196756881,1.5271595560037807,1.1165999394749373
2.0,1.0,1.9069030471144561,1.3483511242776545,1.1014587581442272,1.8645332718895093,1.527159556003781,1.1312918265133232
2.0,1.0,1.906784220033217,1.34843650665027,1.1015764896189228,1.855066366133865,1.5270904848593112,1.1219209938065837
2.0,1.0,1.906784220033217,1.3448928912707214,1.101576489618923,1.8812447724086665,1.5270904848593114,1.121920993806584
2.0,1.0,1.9067842200332175,1.3448928912707214,1.101576489618923,1.8812447724086665,1.5270904848593112,1.1219209938065842
2.0,1.0,1.9433046657497568,1.3438863747049834,1.1026569608895487,1.8906185917102434,1.5326971575061714,1.112580848827263
2.0,1.0,1.9433046657497566,1.3645377042532294,1.1026569608895485,1.8906185917102434,1.5326971575061712,1.112580848827263
2.0,1.0,1.943304665749757,1.3645377042532298,1.1344027309215514,1.8906185917102434,1.5326971575061714,1.112580848827263
2.0,1.0,1.9402725323069965,1.3305524300851215,1.0961433458789498,1.884768744796427,1.515739028852355,1.0651206244260756
2.0,1.0,1.93888784745916,1.3150323696792985,1.0751888895472206,1.9081409492754697,1.5045122205672048,1.0434469564151363
2.0,1.0,1.9267468779830663,1.3150323696792983,1.0751888895472206,1.9081409492754695,1.5045122205672048,1.0434469564151363
2.0,1.0,1.9264073673918838,1.3149169586338312,1.075161344351281,1.9371909060730823,1.5043273942178177,1.0434310397692776
2.0,1.0,1.926407367391884,1.3149169586338312,1.0751613443512809,1.9371909060730825,1.5043273942178175,1.0434310397692774
2.0,1.0,1.9219085407578311,1.3255068371018144,1.074796345248596,1.944902052383508,1.5018782756191853,1.0480763373641242
2.0,1.0,1.9489513800006548,1.3189490524015,1.0732894695931479,1.9071495804776286,1.491767244752432,1.0471077731630751
2.0,1.0,1.9489513800006546,1.3189490524014997,1.0732894695931479,1.9071495804776286,1.4917672447524317,1.0471077731630751
2.0,1.0,1.906527948587843,1.3044532520005343,1.0700130206073586,1.8687220522612398,1.4695455050835549,1.045001792365837
2.0,1.0,1.906527948587843,1.3044532520005343,1.0700130206073586,1.8687220522612398,1.469545505083555,1.045001792365837
2.0,1.0,1.902158582081111,1.278850015708678,1.0744954571012193,1.840399101480168,1.5112109427602278,1.04960478027032
2.0,1.0,1.9021585820811113,1.278850015708678,1.0744954571012193,1.840399101480168,1.5819201404152186,1.04960478027032
2.0,1.0,1.9021585820811113,1.278850015708678,1.0744954571012193,1.840399101480168,1.6186375881700292,1.04960478027032
2.0,1.0,1.9021585820811118,1.2788500157086782,1.0744954571012195,1.8403991014801682,1.6625069223113877,1.04960478027032
2.0,1.0,1.9021585820811113,1.278850015708678,1.0744954571012195,1.8403991014801682,1.692029855294277,1.0748472263820297
2.0,1.0,1.9014233639908722,1.2809454021040645,1.0750552446519974,1.8467141839429082,1.6897156490362586,1.0754096572626402
2.0,1.0,1.8993611591961073,1.28988691993538,1.0721834557088998,1.8143169218636803,1.663325517554206,1.0725243076653703
2.0,1.0,1.8774924657109193,1.2828380851790526,1.094692237721558,1.794516147745354,1.671512029708536,1.0707608205074668
2.0,1.0,1.8774924657109193,1.305936887902545,1.094692237721558,1.794516147745354,1.671512029708536,1.0707608205074668
2.0,1.0,1.8774924657109195,1.305936887902545,1.094692237721558,1.794516147745354,1.671512029708536,1.0707608205074666
2.0,1.0,1.8778523038407222,1.297037900981458,1.091937862494727,1.7752118150110052,1.6557855984333867,1.0687025541096538
2.0,1.0,1.86952224298371,1.297037900981458,1.083607801637715,1.7668817541539932,1.6557855984333867,1.060372493252642
2.0,1.0,1.8998297291728328,1.2993190226645637,1.084249873132842,1.772771071954848,1.6608217461543069,1.0608361277011977
2.0,1.0,1.9359694426527008,1.2993190226645634,1.084249873132842,1.772771071954848,1.6608217461543067,1.0608361277011977
2.0,1.0,1.9578316079043334,1.2993190226645634,1.084249873132842,1.7727710719548477,1.6826839114059395,1.1084333813266996
2.0,1.0,1.9578316079043327,1.2993190226645634,1.0824356987959056,1.7727710719548477,1.6826839114059393,1.1066192069897633
2.0,1.0,1.9599265086738824,1.2912410235610272,1.071007221072353,1.7847090711913407,1.6932302171734595,1.1082662924693212
2.0,1.0,1.9605326293413492,1.2868359368627416,1.0699332207093426,1.7728401680771313,1.6827449525250175,1.1066287401801627
