scenario,communication_structure,network_topology,use_reputation,n_runs,average_cumulative_return_mean,average_cumulative_return_std,average_reward_over_time_mean,average_reward_over_time_std,average_group_reward_per_timestep_mean,average_group_reward_per_timestep_std,final_group_performance_mean,final_group_performance_std,cumulative_return_std_mean,cumulative_return_std_std,gini_coefficient_mean,gini_coefficient_std,expected_regret_mean,expected_regret_std,mean_most_popular_arm_share_mean,mean_most_popular_arm_share_std,mean_choice_entropy_mean,mean_choice_entropy_std,mean_distinct_arms_chosen_mean,mean_distinct_arms_chosen_std,final_most_popular_arm_share_mean,final_most_popular_arm_share_std,final_choice_entropy_mean,final_choice_entropy_std,final_distinct_arms_chosen_mean,final_distinct_arms_chosen_std,mean_lie_rate_mean,mean_lie_rate_std,final_mean_reputation_mean,final_mean_reputation_std,tradeoff_score,pareto_efficient
sq3_global_reputation,global,fully_connected,True,5,248.8420404210147,4.228999518327913,0.6221051010525368,0.010572498795819568,4.976840808420294,0.08457999036655654,1990.7363233681176,33.831996146623304,27.537136459725147,2.7863181365623655,0.06142524146206809,0.006277850378073145,129.2636766318829,33.831996146623304,0.386,0.001510380746699328,1.759567311989659,0.011957508277177783,3.6335,0.034190641994557555,0.4,0.05,1.7367668746754794,0.2126007416805592,3.6,0.4898979485566356,0.0,0.0,1.8412162153494487,0.015782775756841033,0.4028197469178928,True
sq3_global_information,global,fully_connected,False,5,246.03907427468354,2.3696755022148253,0.6150976856867089,0.005924188755537519,4.920781485493671,0.047393510044300154,1968.3125941974683,18.957404017718602,27.60633166206671,3.5822130843682602,0.06171921895858708,0.008423721221033905,151.68740580253206,18.957404017718602,0.3879375,0.006176442139290221,1.7474297887654264,0.00855547610316507,3.6025,0.016733200530681433,0.375,0.0,1.8867668746754795,0.0377443751081735,4,0.0,0.0,0.0,1.0,0.0,0.38380569995077496,False
sq3_local_reputation,local,ring_lattice,True,5,196.11328333048672,4.206269777660715,0.4902832083262169,0.010515674444151704,3.9222656666097353,0.08412539555321363,1568.9062666438938,33.65015822128572,16.24917176870614,3.9043347020987937,0.04455845572711117,0.01100529881486452,551.0937333561068,33.65015822128572,0.5694375,0.0067731085920720155,1.2553267652621187,0.019373861490185364,2.7805,0.04357177985806867,0.5,0.07905694150420949,1.3220146130309063,0.3333276230378981,2.8,0.7483314773547883,0.0,0.0,1.242359241818222,0.006422204216619314,0.26287718772679963,True
sq3_local_information,local,ring_lattice,False,5,198.66560731374034,2.613115380159196,0.49666401828435075,0.006532788450397952,3.973312146274806,0.052262307603183615,1589.3248585099227,20.90492304127357,17.41764628467932,3.2315608302474557,0.04846780603398866,0.008781537069999937,530.6751414900777,20.90492304127357,0.558375,0.0017161912772182604,1.2864199131738556,0.009732473826578682,2.8305,0.023473389188611006,0.6,0.1224744871391589,1.2367668746754796,0.2600631799159135,2.8,0.4,0.0,0.0,1.0,0.0,0.23958153132071008,True
sq3_pure_ucb,none,fully_connected,False,5,75.347988373584,0.9746259596981698,0.18836997093396,0.002436564899245415,1.50695976747168,0.01949251919396332,602.783906988672,7.797007677585358,8.526512829121202e-15,6.961868572213854e-15,-8.881784197001253e-17,2.2644195468014706e-16,1517.2160930113284,7.797007677585388,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,True
sq3_local_random_reputation,local,random_graph,True,5,200.1498449445107,10.08896465207164,0.5003746123612766,0.025222411630179,4.0029968988902125,0.201779293041432,1601.1987595560856,80.71171721657312,39.28949298470911,14.227689516609441,0.10285879538890694,0.034736112792014454,518.8012404439149,80.71171721657312,0.5525,0.035104753951566155,1.3001648397919257,0.0794542043283225,2.849,0.11502825739791071,0.6,0.09354143466934854,1.2440292260618124,0.20586472167745679,2.8,0.4,0.0,0.0,1.3639488056028704,0.05704880046276493,-0.28065628130693654,False
